taxon,lineage,conflict,pangolin_version,pangoLEARN_version,pango_version,status,note
hCoV-19/CzechRepublic/NRL-3328-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3329-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3330-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3331-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3377-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3384/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3482/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3483/2021,B.1.351,0,2.4.2,2021-05-19,v1.2.6,passed_qc,9/9 B.1.351 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3495-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3496-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3497-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3498-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3499-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3500-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3501-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3502-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3503-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3504-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3505-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3506-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3507-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3508-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3509-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3510-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3511-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3512-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3513-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3514-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3515-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3516-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3517-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3518-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3519-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3520-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3521-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3522-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3523-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3525-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3526-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3527-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3528-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3529-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3532-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3533-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3534-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3535-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3536-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3537-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3538-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3539-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3540-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3541-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3542-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3543-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3544-21/2021,B.1.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3545-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3546-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3547-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3548-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3549-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3576-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL-3590-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3593-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3594-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3595-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3596-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3597-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3598-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3599-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3600-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3601-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3602-21/2021,B.1.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3603-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3604-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3605-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3606-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3607-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3608-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3609-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3610-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3611-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3612-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3613-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3614-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3616-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3617-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3618-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3619-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3620-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3621-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3622-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3623-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3624-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3625-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3626-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3627-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3628-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3629-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3630-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3631-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3632-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3633-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3634-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3635-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3636-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3637-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3638-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3639-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3640-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3641-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3642-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3643-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3644-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL-3645-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3646-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3647-21/2021,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3648-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3649-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3651-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3652-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3653-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3654-21/2021,C.36,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3655-21/2021,B.1.177.86,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3656-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3657-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3658-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3659-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3660-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3661-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3662-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3663-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3664-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3665-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3666-21/2021,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3667-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3668-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3669-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3670-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3671-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3672-21/2021,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3673-21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3674-21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3681/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3683/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3684/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3687/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3699/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3700/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3701/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3702/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3703/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3751/2021,B.1.351,0,2.4.2,2021-05-19,v1.2.6,passed_qc,9/9 B.1.351 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3790/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3794/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3800/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3809/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3811/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3813/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3814/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3815/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3816/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3817/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL-3818/2021,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL-3819/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
